DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
8/2/2017 23:30,24.68,65.7,4.912,0.077,0.119,40665.21643,28454.06547,30515.3605
8/2/2017 23:40,24.52,67,4.911,0.073,0.13,39514.49501,27906.65259,29889.40439
8/2/2017 23:50,24.37,68.07,4.909,0.062,0.119,38600.31077,27515.10032,29395.86207
8/3/2017 0:00,24.24,68.73,4.906,0.062,0.122,37686.12653,26895.45935,28757.86834
8/3/2017 0:10,24.12,69.43,4.907,0.066,0.141,37078.80133,26214.99472,28270.34483
8/3/2017 0:20,23.99,70.1,4.91,0.069,0.152,36548.1909,25762.6188,27800.87774
8/3/2017 0:30,23.96,70.1,4.911,0.088,0.115,35614.82797,25344.45618,27379.56113
8/3/2017 0:40,24.04,69.23,4.91,0.051,0.133,34924.39512,24968.10982,26789.71787
8/3/2017 0:50,24,68.9,4.91,0.08,0.126,34342.64151,24405.49102,26320.25078
8/3/2017 1:00,24.11,67.87,4.906,0.051,0.104,33875.96004,23820.06336,25850.7837
8/3/2017 1:10,24.11,67.37,4.907,0.066,0.133,33025.70477,23348.68004,24953.98119
8/3/2017 1:20,23.95,68.5,4.909,0.044,0.115,32469.52275,22691.02429,24376.17555
8/3/2017 1:30,23.82,68.63,4.911,0.055,0.122,32028.41287,22280.46463,23906.70846
8/3/2017 1:40,23.89,67.57,4.911,0.069,0.119,31823.84018,22029.56705,23352.97806
8/3/2017 1:50,23.87,67.5,4.914,0.062,0.122,31568.12431,21527.77191,22522.38245
8/3/2017 2:00,23.84,67.6,4.908,0.066,0.148,31139.80022,21257.86695,22137.17868
8/3/2017 2:10,23.76,68.33,4.907,0.037,0.193,30602.79689,21143.8226,21812.16301
8/3/2017 2:20,23.55,69.77,4.911,0.044,0.122,30347.08102,20870.11616,21390.84639
8/3/2017 2:30,23.43,70.3,4.912,0.066,0.104,29829.25638,20623.02006,21156.11285
8/3/2017 2:40,23.36,70.6,4.908,0.037,0.104,29758.93452,20429.14467,21023.69906
8/3/2017 2:50,23.32,70.8,4.911,0.048,0.13,29484.03996,20330.30623,20807.02194
8/3/2017 3:00,23.24,71,4.908,0.059,0.17,29388.1465,20326.50475,20740.81505
8/3/2017 3:10,23.17,71.7,4.91,0.051,0.163,29611.89789,20106.01901,20656.55172
8/3/2017 3:20,23.12,72,4.911,0.051,0.137,29835.64928,20026.18796,20656.55172
8/3/2017 3:30,23.09,72.1,4.91,0.051,0.148,30033.82908,19790.4963,20506.0815
8/3/2017 3:40,23.02,72.6,4.911,0.084,0.119,30251.18757,19684.05491,20764.89028
8/3/2017 3:50,23,72.9,4.91,0.08,0.089,30730.65483,20117.42344,20506.0815
8/3/2017 4:00,22.96,73.1,4.912,0.069,0.111,30270.36626,19862.72439,20163.0094
8/3/2017 4:10,22.92,73.7,4.912,0.059,0.104,29963.50721,19535.79725,19886.1442
8/3/2017 4:20,22.84,74.2,4.912,0.073,0.093,29618.29079,19501.58395,19567.14734
8/3/2017 4:30,22.77,74.7,4.91,0.073,0.1,29273.07436,19433.15734,19452.78997
8/3/2017 4:40,22.72,74.6,4.912,0.073,0.152,29010.96559,18866.73706,19242.13166
8/3/2017 4:50,22.76,74.6,4.91,0.055,0.115,28301.35405,18482.78775,18754.60815
8/3/2017 5:00,22.67,74.7,4.912,0.066,0.1,26639.20089,17494.40338,18020.31348
8/3/2017 5:10,22.58,75.1,4.91,0.044,0.119,25756.98113,16832.94615,17225.83072
8/3/2017 5:20,22.4,75.8,4.909,0.073,0.141,25271.12098,16551.63675,15997.99373
8/3/2017 5:30,22.38,75.9,4.908,0.029,0.156,24887.54717,15871.17212,15456.30094
8/3/2017 5:40,22.49,75.4,4.909,0.066,0.152,24293.00777,15722.91447,14758.11912
8/3/2017 5:50,22.59,75,4.908,0.077,0.119,24286.61487,15943.40021,14890.53292
8/3/2017 6:00,22.47,75.3,4.913,0.091,0.141,24746.90344,16125.87117,14776.17555
8/3/2017 6:10,22.39,75.6,4.911,0.293,0.219,25168.83463,16342.55544,14848.40125
8/3/2017 6:20,22.44,75.6,4.911,1.346,1.056,25494.87236,16327.34952,14986.83386
8/3/2017 6:30,22.44,75.3,4.91,3.74,2.971,25699.44506,16821.54171,15065.07837
8/3/2017 6:40,22.45,75.3,4.912,8.15,6.51,26083.01887,17072.43928,15311.84953
8/3/2017 6:50,22.36,75.2,4.91,15.34,12,26709.52275,17213.09398,15347.96238
8/3/2017 7:00,22.18,75.5,4.914,29.46,22.68,27105.88235,17984.79409,15847.52351
8/3/2017 7:10,22.16,75.7,4.913,62.56,50.19,27687.63596,18425.76558,16341.06583
8/3/2017 7:20,22.35,75.1,4.91,92.5,75.1,28058.42397,18938.96515,16924.89028
8/3/2017 7:30,22.53,74.2,4.915,118.3,96.4,28812.78579,19448.36325,17568.90282
8/3/2017 7:40,22.6,73.9,4.911,147.5,120.4,29177.18091,20159.2397,17984.20063
8/3/2017 7:50,22.63,73.4,4.91,177.4,144.8,29842.04218,20634.4245,18501.81818
8/3/2017 8:00,22.76,72.7,4.91,207.8,161.1,30647.54717,21166.63147,19200
8/3/2017 8:10,22.93,72.4,4.913,238.3,134.6,31414.69478,22086.58923,19693.54232
8/3/2017 8:20,23,72.1,4.908,269,104.4,31977.2697,22345.08976,20235.23511
8/3/2017 8:30,23.21,72,4.911,302.4,96.8,32642.13097,22995.14256,20807.02194
8/3/2017 8:40,23.69,70.8,4.912,334.7,97.3,32923.41842,23401.90074,21276.48903
8/3/2017 8:50,24.19,68.33,4.909,366.3,98.2,33581.88679,23884.68849,21782.06897
8/3/2017 9:00,24.62,65.47,4.912,397.9,99.2,34361.8202,24568.95459,21902.44514
8/3/2017 9:10,24.96,63.06,4.907,428.7,99.8,35442.21976,25215.20591,22245.51724
8/3/2017 9:20,25.39,61.56,4.909,460.2,100.2,36247.72475,25568.7434,22558.4953
8/3/2017 9:30,25.59,60.36,4.908,489.6,100.4,37085.19423,26173.17846,22847.39812
8/3/2017 9:40,25.78,59.66,4.906,516.3,100.4,37411.23196,26872.65048,23136.30094
8/3/2017 9:50,26.13,58.23,4.905,546.8,100.5,37782.01998,27252.79831,23286.77116
8/3/2017 10:00,26.35,57.6,4.906,573.9,101.4,38747.34739,27382.04857,23503.44828
8/3/2017 10:10,26.83,57.13,4.905,597.3,101.9,39354.67259,27788.80676,24087.27273
8/3/2017 10:20,27.49,55.19,4.906,620.3,103,39751.03219,28130.93981,24303.94984
8/3/2017 10:30,27.81,54.49,4.906,643.5,104.6,40652.43063,28427.45512,24514.60815
8/3/2017 10:40,28.31,53.76,4.907,665.3,105.2,41215.00555,28530.09504,24400.25078
8/3/2017 10:50,28.56,52.33,4.907,687.3,106,41163.86238,28902.63992,24622.94671
8/3/2017 11:00,29.16,50.79,4.905,704,106.8,41662.50832,29548.89124,25236.8652
8/3/2017 11:10,29.37,49.9,4.906,718,106.5,41592.18646,29792.18585,25381.31661
8/3/2017 11:20,29.68,48.86,4.907,735,107,41994.93896,29932.84055,25658.18182
8/3/2017 11:30,30.13,48.33,4.904,751,106,42442.44173,29891.02429,25772.53918
8/3/2017 11:40,30.56,46.43,4.903,767,104.7,42730.12209,29795.98733,25874.85893
8/3/2017 11:50,30.82,45.03,4.905,779,104.1,43056.15982,30088.70116,26109.59248
8/3/2017 12:00,30.67,50.43,4.904,788,104.7,42263.44062,30119.11299,26506.83386
8/3/2017 12:10,29.38,52.93,4.906,794,105.7,36458.69034,30263.56917,26952.22571
8/3/2017 12:20,29.38,53.46,4.908,804,105.6,36458.69034,32126.29356,27138.80878
8/3/2017 12:30,29.44,53.13,4.905,811,105,36458.69034,32601.47835,25501.69279
8/3/2017 12:40,29.12,54.03,4.906,817,104.9,37404.83907,33266.73706,22690.90909
8/3/2017 12:50,29.19,53.79,4.902,821,104.2,40837.82464,32373.38965,24063.19749
8/3/2017 13:00,29.15,53.83,4.903,825,103.5,41342.86349,32947.41288,24448.40125
8/3/2017 13:10,29.2,53.23,4.904,827,103,41298.11321,32966.42027,24309.96865
8/3/2017 13:20,29.15,52.46,4.907,825,103,41521.86459,33160.29567,24249.78056
8/3/2017 13:30,29.21,53.17,4.904,823,103.4,41720.0444,32993.03062,24147.46082
8/3/2017 13:40,29.41,53.17,4.905,820,104,41381.22087,33209.71489,24436.36364
8/3/2017 13:50,29.34,52.36,4.907,814,104.7,41342.86349,33034.84688,24616.9279
8/3/2017 14:00,29.25,51.56,4.906,808,104.8,40933.71809,33114.67793,25321.12853
8/3/2017 14:10,29.46,51.63,4.905,799,105.6,41170.25527,32183.31573,26512.85266
8/3/2017 14:20,29.27,51.56,4.905,790,106.4,41208.61265,31343.18902,26362.38245
8/3/2017 14:30,29.3,50.89,4.905,780,107.5,41234.18424,31031.46779,26356.36364
8/3/2017 14:40,29.4,50.23,4.905,768,109,41240.57714,30871.8057,26187.83699
8/3/2017 14:50,29.47,48.86,4.905,754,110.1,40716.3596,30620.90813,26235.98746
8/3/2017 15:00,29.69,48.69,4.904,740,111.3,40473.42952,30510.66526,26350.34483
8/3/2017 15:10,29.63,47.72,4.905,725,111.9,40537.35849,30115.31151,26332.2884
8/3/2017 15:20,29.8,46.69,4.904,708,112.9,40275.24972,30290.17951,26290.15674
8/3/2017 15:30,29.94,46.62,4.905,688.9,114.2,40057.89123,29856.81098,26308.21317
8/3/2017 15:40,29.9,46.42,4.905,668.7,115.9,39616.78135,29780.78141,26332.2884
8/3/2017 15:50,29.83,45.99,4.904,648.5,117.4,39329.101,29647.72967,26308.21317
8/3/2017 16:00,29.98,46.39,4.906,626.1,118.2,39367.45838,29225.76558,26350.34483
8/3/2017 16:10,30.09,46.19,4.906,602.4,118.7,39290.74362,29115.5227,26404.51411
8/3/2017 16:20,30.15,46.12,4.905,585.5,119.8,38817.66926,28921.64731,26404.51411
8/3/2017 16:30,30.22,45.86,4.905,556.6,124.4,38619.48946,28819.00739,26434.60815
8/3/2017 16:40,30.29,45.42,4.906,531,149.5,38472.45283,28727.77191,26482.75862
8/3/2017 16:50,30.26,45.36,4.907,505.7,250.7,39054.20644,28594.72017,26645.26646
8/3/2017 17:00,30.31,45.42,4.905,471.5,391.5,39156.49279,28568.10982,26729.52978
8/3/2017 17:10,30.4,45.36,4.904,455.3,435.5,38977.49168,28389.44034,26934.16928
8/3/2017 17:20,30.18,45.62,4.904,423.8,415,39137.3141,28427.45512,27150.84639
8/3/2017 17:30,30.29,45.49,4.903,393,387,39130.9212,28282.99894,27265.20376
8/3/2017 17:40,30.26,45.59,4.903,364.8,361.4,38990.27747,28290.6019,27325.39185
8/3/2017 17:50,30.14,45.75,4.903,335.3,333.6,38299.84462,28621.33052,27499.9373
8/3/2017 18:00,30.19,45.52,4.904,306.2,305.8,37916.27081,28659.3453,27542.06897
8/3/2017 18:10,30.43,45.09,4.907,277.3,277.2,37922.66371,28564.30834,27843.0094
8/3/2017 18:20,30.31,45.05,4.907,248.1,248.2,38427.70255,28568.10982,28143.94984
8/3/2017 18:30,30.21,45.45,4.904,217.6,217.8,38811.27636,28803.80148,28264.32602
8/3/2017 18:40,30.18,45.22,4.906,188.2,188.2,38734.5616,29096.51531,28715.73668
8/3/2017 18:50,30.06,45.45,4.907,162,161.6,39175.67148,29613.51637,29233.35423
8/3/2017 19:00,30.19,45.55,4.904,135.7,134.5,39770.21088,29978.45829,30118.11912
8/3/2017 19:10,30.11,45.48,4.904,110.4,108.4,40805.86016,30499.26082,31803.38558
8/3/2017 19:20,30.09,45.32,4.904,87.1,84.5,42902.7303,32544.45618,34487.77429
8/3/2017 19:30,30.11,45.48,4.905,66.03,62.75,46252.60821,34787.32841,36377.68025
8/3/2017 19:40,30.13,45.62,4.904,47.63,44.19,48061.798,35988.59556,37798.11912
8/3/2017 19:50,29.91,45.82,4.903,31.61,28.41,48765.01665,36429.56705,38159.24765
8/3/2017 20:00,29.66,46.88,4.905,18.37,16.07,48880.08879,36482.78775,38381.94357
8/3/2017 20:10,29.39,48.08,4.903,8.88,7.61,49289.23418,36353.53749,38544.45141
8/3/2017 20:20,29.27,49.52,4.906,3.397,2.794,49666.41509,36437.17001,38496.30094
8/3/2017 20:30,29.16,50.12,4.905,1.024,0.926,49570.52164,36391.55227,38297.68025
8/3/2017 20:40,29.05,50.88,4.907,0.241,0.167,49442.66371,36201.47835,37960.62696
8/3/2017 20:50,28.77,54.62,4.908,0.099,0.085,49084.66149,35661.66843,37617.55486
8/3/2017 21:00,28.16,56.52,4.903,0.088,0.107,48394.22863,35311.93242,37617.55486
8/3/2017 21:10,27.88,58.42,4.906,0.106,0.078,48253.58491,35224.49842,37268.46395
8/3/2017 21:20,27.48,60.32,4.908,0.11,0.063,48132.11987,35156.07181,37184.20063
8/3/2017 21:30,27.14,61.59,4.903,0.121,0.074,47806.08213,34924.18163,36949.46708
8/3/2017 21:40,26.82,62.89,4.903,0.088,0.07,47537.58047,34696.09293,36552.22571
8/3/2017 21:50,26.54,63.69,4.906,0.102,0.07,46706.50388,34125.87117,36197.11599
8/3/2017 22:00,26.4,63.89,4.902,0.106,0.074,46540.28857,33852.16473,35685.51724
8/3/2017 22:10,26.23,64.05,4.904,0.132,0.044,46111.96448,33525.23759,34975.29781
8/3/2017 22:20,26.07,64.25,4.907,0.095,0.115,45715.60488,33095.67054,34403.51097
8/3/2017 22:30,25.97,64.05,4.906,0.091,0.089,45248.92342,32848.57445,34265.07837
8/3/2017 22:40,26.02,63.95,4.905,0.106,0.078,44392.27525,32407.60296,34036.36364
8/3/2017 22:50,26.16,63.92,4.907,0.099,0.067,43669.87791,32297.36008,33735.4232
8/3/2017 23:00,26.57,63.89,4.902,0.095,0.074,42928.30189,32042.66103,33308.08777
8/3/2017 23:10,26.45,64.69,4.901,0.091,0.1,42231.47614,31267.15945,32164.51411
8/3/2017 23:20,26.7,63.99,4.905,0.106,0.059,41036.00444,30301.58395,31905.70533
8/3/2017 23:30,26.86,58.45,4.905,0.095,0.1,40441.46504,30081.0982,31622.82132
8/3/2017 23:40,26.89,52.92,4.909,0.113,0.063,39827.74695,29624.9208,31345.95611
8/3/2017 23:50,27.09,51.65,4.907,0.11,0.096,38625.88235,29020.48574,30575.54859
8/4/2017 0:00,27.23,50.08,4.901,0.088,0.078,37909.87791,28484.4773,30118.11912
8/4/2017 0:10,27,50.18,4.902,0.084,0.1,37213.05216,27731.78458,29763.0094
8/4/2017 0:20,27.07,49.98,4.906,0.099,0.078,36311.65372,27382.04857,29167.14734
8/4/2017 0:30,27.04,49.38,4.903,0.088,0.119,35806.61487,26735.79725,28800
8/4/2017 0:40,26.87,49.58,4.905,0.102,0.078,34476.89234,26587.5396,28294.42006
8/4/2017 0:50,26.75,49.68,4.904,0.113,0.096,33786.45949,25986.90602,27843.0094
8/4/2017 1:00,26.76,49.45,4.9,0.091,0.1,33096.02664,25393.8754,27391.59875
8/4/2017 1:10,26.64,49.48,4.904,0.106,0.078,32872.27525,25409.08131,26861.94357
8/4/2017 1:20,26.58,49.78,4.904,0.095,0.093,32348.05771,24470.11616,26121.63009
8/4/2017 1:30,26.49,49.92,4.904,0.088,0.089,31721.55383,23941.71067,25585.95611
8/4/2017 1:40,26.45,49.92,4.907,0.088,0.096,31421.08768,23470.32735,25134.54545
8/4/2017 1:50,26.45,48.25,4.906,0.095,0.111,31037.51387,23284.05491,24544.70219
8/4/2017 2:00,26.37,47.75,4.902,0.117,0.074,30705.08324,23093.98099,24087.27273
8/4/2017 2:10,26.16,48.42,4.904,0.08,0.096,30506.90344,22884.89968,23449.279
8/4/2017 2:20,25.9,49.55,4.903,0.077,0.126,30391.8313,22717.63464,23027.96238
8/4/2017 2:30,25.77,49.68,4.906,0.106,0.111,30187.2586,22280.46463,22708.96552
8/4/2017 2:40,25.74,49.48,4.902,0.102,0.115,29842.04218,22021.9641,22456.17555
8/4/2017 2:50,25.67,50.05,4.904,0.077,0.133,29758.93452,21850.89757,22167.27273
8/4/2017 3:00,25.66,50.52,4.903,0.11,0.133,29503.21865,21478.35269,21914.48276
8/4/2017 3:10,25.66,51.35,4.906,0.113,0.063,29311.43174,21478.35269,21794.10658
8/4/2017 3:20,25.48,52.15,4.905,0.091,0.074,28940.64373,21444.13939,21685.76803
8/4/2017 3:30,25.26,52.28,4.906,0.106,0.093,29087.68036,21368.10982,21565.39185
8/4/2017 3:40,25.15,53.02,4.905,0.091,0.093,29388.1465,21482.15417,21721.88088
8/4/2017 3:50,24.81,54.55,4.904,0.095,0.122,30008.25749,21843.29461,21511.22257
8/4/2017 4:00,24.5,55.29,4.904,0.091,0.1,29790.899,21672.22809,21276.48903
8/4/2017 4:10,24.31,56.45,4.905,0.102,0.085,29311.43174,21406.1246,21077.86834
8/4/2017 4:20,24.38,57.25,4.903,0.117,0.085,29030.14428,21109.60929,20722.75862
8/4/2017 4:30,24.48,57.52,4.903,0.095,0.107,29042.93008,21162.82999,20488.02508
8/4/2017 4:40,24.22,58.05,4.902,0.106,0.104,28755.24972,20873.91763,20277.36677
8/4/2017 4:50,24.17,57.55,4.903,0.091,0.122,27527.81354,20565.99789,19771.78683
8/4/2017 5:00,24.15,57.19,4.904,0.11,0.052,26300.37736,19543.40021,19013.41693
8/4/2017 5:10,23.98,59.12,4.905,0.099,0.107,25347.83574,18843.92819,18002.25705
8/4/2017 5:20,23.53,59.82,4.902,0.102,0.059,24925.90455,18536.00845,17081.37931
8/4/2017 5:30,23.43,60.25,4.903,0.124,0.067,24567.90233,17920.16895,16449.40439
8/4/2017 5:40,23.62,60.22,4.902,0.084,0.122,24184.32852,17825.132,16196.61442
8/4/2017 5:50,23.64,59.42,4.904,0.117,0.059,24235.4717,17741.49947,16244.76489
8/4/2017 6:00,23.65,58.85,4.905,0.088,0.122,24305.79356,17969.58817,16148.46395
8/4/2017 6:10,23.55,59.25,4.902,0.347,0.259,24625.4384,18205.27983,16353.10345
8/4/2017 6:20,23.12,60.85,4.902,1.371,1.097,24746.90344,18315.5227,16557.74295
8/4/2017 6:30,22.98,61.22,4.903,3.645,2.934,25092.11987,18368.7434,16744.32602
8/4/2017 6:40,23.02,61.72,4.903,7.59,6.325,25411.76471,18600.63358,16900.81505
8/4/2017 6:50,23.14,62.09,4.903,13.38,10.7,25507.65816,18699.47202,16961.00313
8/4/2017 7:00,23.21,62.29,4.905,23.99,18.51,26357.91343,19398.94403,17219.81191
8/4/2017 7:10,23.38,63.12,4.903,44.9,34.89,26958.84573,19999.57761,17653.16614
8/4/2017 7:20,23.48,63.29,4.903,77.2,58.49,27674.85017,20680.04224,18128.65204
8/4/2017 7:30,23.21,62.35,4.902,110.8,83.3,28128.74584,21166.63147,18447.6489
8/4/2017 7:40,23.19,62.29,4.903,136.3,103.7,28358.89012,21923.12566,18832.85266
8/4/2017 7:50,23.35,62.02,4.903,149.4,110.1,29273.07436,22299.47202,19338.4326
8/4/2017 8:00,23.79,61.49,4.905,191.3,140.8,30001.86459,23044.56177,19765.76803
8/4/2017 8:10,24.36,61.09,4.905,186,126,30890.47725,23709.82049,20253.29154
8/4/2017 8:20,24.47,60.65,4.902,171.6,121.6,31440.26637,24458.71172,20674.60815
8/4/2017 8:30,24.69,61.52,4.902,209.2,135.7,31919.73363,24987.11721,21222.31975
8/4/2017 8:40,25.4,63.99,4.904,215.2,147.4,32578.202,25496.51531,21607.52351
8/4/2017 8:50,26.02,68.59,4.904,274.1,161.2,33172.7414,26165.5755,22040.87774
8/4/2017 9:00,26.06,71.4,4.906,303.4,170.1,33927.10322,26439.28194,22498.30721
8/4/2017 9:10,25.92,73.3,4.907,327.5,178.7,34297.89123,27005.70222,22961.75549
8/4/2017 9:20,26.15,74.2,4.906,356.6,190.3,35154.5394,27826.82154,23611.78683
8/4/2017 9:30,26.42,73.4,4.906,385.8,204.7,36068.72364,28389.44034,24105.32915
8/4/2017 9:40,26.71,72.5,4.906,421,215.8,36752.7636,29016.68427,24478.4953
8/4/2017 9:50,26.93,71.5,4.907,453.4,224.5,37283.37403,29271.38332,25008.15047
8/4/2017 10:00,26.92,71.3,4.905,475.4,229.9,37641.37625,29853.0095,25230.84639
8/4/2017 10:10,27.02,71.3,4.906,496.6,235.7,38184.77248,29883.42133,25489.65517
8/4/2017 10:20,27.11,72,4.905,513.4,243.8,38913.56271,30320.59134,25718.36991
8/4/2017 10:30,27.06,72.9,4.905,512.7,250.2,39220.42175,30453.64308,25471.59875
8/4/2017 10:40,26.97,74.6,4.907,535.1,251.5,40006.74806,30647.51848,25832.72727
8/4/2017 10:50,26.92,74.8,4.909,559.3,251.5,40473.42952,31080.88701,26169.78056
8/4/2017 11:00,26.89,75.2,4.908,572.2,251.6,40965.68257,31236.74762,26308.21317
8/4/2017 11:10,26.88,75.7,4.908,600.6,256.5,41368.43507,31445.82893,26416.55172
8/4/2017 11:20,27.11,76,4.905,572.9,261.3,41713.6515,31594.08659,26627.21003
8/4/2017 11:30,27.14,74.2,4.906,543.7,264.8,41783.97336,31293.7698,26982.31975
8/4/2017 11:40,27.32,73.8,4.906,653.2,294.6,41873.47392,31586.48363,27235.10972
8/4/2017 11:50,27.38,73.5,4.906,500.8,288.1,41867.08102,31841.18268,27469.84326
8/4/2017 12:00,27.42,74.1,4.905,590.1,320.5,41451.54273,31677.71911,27836.9906
8/4/2017 12:10,27.51,73.2,4.905,636.5,333.2,40876.18202,31544.66737,27873.10345
8/4/2017 12:20,27.54,72.9,4.904,597.8,329.6,41016.82575,31392.60824,27981.44201
8/4/2017 12:30,27.49,73.1,4.903,505.3,319.4,40639.64484,31278.56389,28029.59248
8/4/2017 12:40,27.38,73.5,4.906,409.7,293.9,40243.28524,31042.87223,27987.46082
8/4/2017 12:50,27.17,74.8,4.906,434.3,295.7,39591.20977,30788.17318,27903.19749
8/4/2017 13:00,26.98,75.7,4.904,502.6,335.5,39559.24528,30632.31257,27806.89655
8/4/2017 13:10,26.85,75.7,4.904,526,330.3,39917.2475,31122.70327,27867.08464
8/4/2017 13:20,26.95,74.8,4.903,475.8,310.2,40371.14317,31221.54171,27933.29154
8/4/2017 13:30,27.05,73.8,4.904,389.9,278.4,40799.46726,31172.12249,27782.82132
8/4/2017 13:40,27.18,73.4,4.905,314.3,222.3,40805.86016,31153.1151,27602.25705
8/4/2017 13:50,27.02,73.8,4.904,418.2,267.7,40601.28746,31609.2925,27517.99373
8/4/2017 14:00,27.01,74,4.906,478.8,298.3,40422.28635,31289.96832,27391.59875
8/4/2017 14:10,27.1,73.8,4.906,419,288.8,40307.21421,31388.80676,27132.78997
8/4/2017 14:20,27.08,73.8,4.905,416.2,276.7,40364.75028,31415.41711,26922.13166
8/4/2017 14:30,26.89,75,4.905,230.9,169.9,40933.71809,30871.8057,26861.94357
8/4/2017 14:40,26.75,75,4.905,160.8,122.2,41592.18646,30130.51742,26657.30408
8/4/2017 14:50,26.76,74.7,4.904,186.8,138.2,41234.18424,30179.93664,26849.90596
8/4/2017 15:00,26.75,74,4.903,247,184.1,41489.90011,30054.48786,26687.39812
8/4/2017 15:10,26.77,74,4.902,267.5,207.4,41342.86349,29799.78881,26783.69906
8/4/2017 15:20,26.75,74.4,4.903,345,247,41221.39845,29689.54593,26771.66144
8/4/2017 15:30,26.76,74.7,4.904,421.5,288.1,40920.9323,29484.2661,26747.58621
8/4/2017 15:40,26.86,74.6,4.906,373.5,262.1,40729.14539,29157.33897,26735.54859
8/4/2017 15:50,26.93,74.3,4.907,392.6,269.8,40639.64484,28769.58817,26747.58621
8/4/2017 16:00,27.01,73.3,4.908,448,297.3,40460.64373,28704.96304,26922.13166
8/4/2017 16:10,27.25,71.7,4.906,361.4,250.9,40332.78579,28777.19113,27036.48903
8/4/2017 16:20,27.4,71,4.906,308.7,232.2,40275.24972,28647.94087,27180.94044
8/4/2017 16:30,27.51,69.43,4.903,304.1,229.4,40115.4273,28370.43295,27319.37304
8/4/2017 16:40,27.5,69.4,4.905,391.2,273,40121.8202,28180.35903,27259.18495
8/4/2017 16:50,27.59,69.57,4.905,323.7,233,39610.38846,28054.91024,27283.26019
8/4/2017 17:00,27.49,69.67,4.907,276.2,205.5,39629.56715,27975.0792,27433.73041
8/4/2017 17:10,27.46,69.83,4.905,243.8,186.3,39367.45838,27899.04963,27409.65517
8/4/2017 17:20,27.45,69.7,4.904,235.7,176.1,39252.38624,27978.88068,27397.61755
8/4/2017 17:30,27.46,69.67,4.904,237.5,177,39035.02775,27986.48363,27505.95611
8/4/2017 17:40,27.53,71.1,4.903,236.9,182.9,38894.38402,28157.55016,27716.61442
8/4/2017 17:50,27.31,71.6,4.903,227,177,39066.99223,28165.15312,27969.40439
8/4/2017 18:00,27.16,72,4.905,213.2,167.2,38900.77691,27857.23337,28306.45768
8/4/2017 18:10,27.29,72.1,4.904,196.5,154.5,38849.63374,27929.46146,28559.24765
8/4/2017 18:20,27.29,72.1,4.904,184.2,144.5,38951.92009,28001.68955,28493.04075
8/4/2017 18:30,27.18,72.8,4.904,168.7,131.8,39233.20755,27986.48363,28625.45455
8/4/2017 18:40,27.05,73.9,4.904,148.6,113.1,39367.45838,27959.87328,29028.71473
8/4/2017 18:50,26.82,75.2,4.904,107.4,82.9,39751.03219,28199.36642,29732.91536
8/4/2017 19:00,26.75,76.4,4.906,87.6,66.48,40582.10877,28632.73495,30659.81191
8/4/2017 19:10,26.63,77.3,4.904,100.2,77.2,41547.43618,29647.72967,32742.31975
8/4/2017 19:20,26.46,77.9,4.903,87,68.94,43337.44728,31286.16684,35679.49843
8/4/2017 19:30,26.36,77.9,4.902,59.86,45.76,46987.79134,33437.80359,37587.46082
8/4/2017 19:40,26.45,77.8,4.902,37.69,30.34,49033.51831,34464.20275,38321.75549
8/4/2017 19:50,26.43,77.5,4.904,22.78,18.57,49877.38069,35114.25554,38743.0721
8/4/2017 20:00,26.35,77.8,4.901,12.34,9.95,50165.06104,35171.27772,38905.57994
8/4/2017 20:10,26.29,77.9,4.906,6.278,4.983,50165.06104,35175.0792,38731.03448
8/4/2017 20:20,26.31,77.6,4.904,2.998,2.375,50216.20422,35125.65998,38688.90282
8/4/2017 20:30,26.37,77.8,4.904,0.57,0.485,50203.41842,34813.93875,38351.84953
8/4/2017 20:40,26.21,78.9,4.907,0.11,0.144,50062.77469,34376.76874,38183.32288
8/4/2017 20:50,26.11,79.6,4.91,0.073,0.13,49839.02331,34285.53326,37966.64577
8/4/2017 21:00,26.04,80.5,4.902,0.059,0.126,49244.48391,33757.12777,37659.68652
8/4/2017 21:10,25.85,81.5,4.904,0.084,0.082,49257.2697,33741.92186,37286.52038
8/4/2017 21:20,25.71,82.2,4.906,0.062,0.119,49148.59046,33654.48786,37027.7116
8/4/2017 21:30,25.62,82.8,4.903,0.059,0.126,49027.12542,33487.22281,36937.42947
8/4/2017 21:40,25.51,83.3,4.909,0.059,0.126,48790.58824,33323.75924,36419.81191
8/4/2017 21:50,25.41,83.8,4.907,0.051,0.093,48234.40622,32871.38332,36070.721
8/4/2017 22:00,25.32,84.1,4.901,0.051,0.17,47793.29634,32635.69166,35691.53605
8/4/2017 22:10,25.24,84.4,4.905,0.044,0.17,47390.54384,32160.50686,35444.76489
8/4/2017 22:20,25.16,84.7,4.907,0.084,0.122,47013.36293,32209.92608,34836.8652
8/4/2017 22:30,25.16,84.9,4.907,0.062,0.115,46284.5727,31795.56494,34439.62382
8/4/2017 22:40,25.16,84.9,4.911,0.088,0.082,45440.71032,31590.28511,34253.04075
8/4/2017 22:50,25.22,85.1,4.911,0.066,0.141,44692.7414,31206.3358,33193.73041
8/4/2017 23:00,25.25,85,4.907,0.084,0.111,43657.09212,30590.4963,32339.05956
