Wind Speed,general diffuse flows,diffuse flows,Month,Year,Day,DayOfWeek,Hour_sin,Hour_cos,Hour_normalized,Minute_normalized,Zone 1 normalized,Temperature normalized,Humidity normalized,Wind Speed normalized
4.909,314.9,278.4,8,2017,2,2,-1.0,-0.0,0.75,0.5,0.611,0.527,0.78,0.988
4.911,271.5,240.9,8,2017,2,2,-1.0,-0.0,0.75,0.667,0.615,0.55,0.766,0.988
4.904,238.8,211.5,8,2017,2,2,-1.0,-0.0,0.75,0.833,0.634,0.551,0.704,0.987
4.905,189.1,170.0,8,2017,2,2,-0.966,0.259,0.792,0.0,0.656,0.571,0.528,0.987
4.905,136.1,122.8,8,2017,2,2,-0.966,0.259,0.792,0.167,0.676,0.568,0.51,0.987
4.906,102.8,91.4,8,2017,2,2,-0.966,0.259,0.792,0.333,0.739,0.554,0.486,0.987
4.902,79.9,70.5,8,2017,2,2,-0.966,0.259,0.792,0.5,0.831,0.543,0.471,0.987
4.903,55.99,48.74,8,2017,2,2,-0.966,0.259,0.792,0.667,0.896,0.531,0.463,0.987
4.904,36.4,31.63,8,2017,2,2,-0.966,0.259,0.792,0.833,0.927,0.513,0.454,0.987
4.904,22.52,19.26,8,2017,2,2,-0.866,0.5,0.833,0.0,0.945,0.497,0.462,0.987
4.903,12.25,10.35,8,2017,2,2,-0.866,0.5,0.833,0.167,0.941,0.479,0.493,0.987
4.905,5.411,4.513,8,2017,2,2,-0.866,0.5,0.833,0.333,0.935,0.466,0.514,0.987
4.904,1.539,1.308,8,2017,2,2,-0.866,0.5,0.833,0.5,0.933,0.451,0.545,0.987
4.906,0.26,0.245,8,2017,2,2,-0.866,0.5,0.833,0.667,0.928,0.438,0.554,0.987
4.908,0.113,0.059,8,2017,2,2,-0.866,0.5,0.833,0.833,0.922,0.427,0.559,0.988
4.904,0.084,0.107,8,2017,2,2,-0.707,0.707,0.875,0.0,0.912,0.412,0.548,0.987
4.906,0.084,0.085,8,2017,2,2,-0.707,0.707,0.875,0.167,0.904,0.406,0.574,0.987
4.904,0.069,0.104,8,2017,2,2,-0.707,0.707,0.875,0.333,0.903,0.401,0.585,0.987
4.903,0.073,0.126,8,2017,2,2,-0.707,0.707,0.875,0.5,0.899,0.398,0.579,0.987
4.905,0.099,0.063,8,2017,2,2,-0.707,0.707,0.875,0.667,0.883,0.397,0.584,0.987
4.909,0.073,0.107,8,2017,2,2,-0.707,0.707,0.875,0.833,0.877,0.388,0.601,0.988
4.903,0.073,0.089,8,2017,2,2,-0.5,0.866,0.917,0.0,0.863,0.381,0.605,0.987
4.907,0.062,0.082,8,2017,2,2,-0.5,0.866,0.917,0.167,0.838,0.379,0.602,0.988
4.908,0.091,0.07,8,2017,2,2,-0.5,0.866,0.917,0.333,0.819,0.375,0.6,0.988
4.905,0.084,0.074,8,2017,2,2,-0.5,0.866,0.917,0.5,0.809,0.371,0.612,0.987
4.909,0.113,0.085,8,2017,2,2,-0.5,0.866,0.917,0.667,0.78,0.362,0.617,0.988
4.909,0.099,0.085,8,2017,2,2,-0.5,0.866,0.917,0.833,0.76,0.357,0.617,0.988
4.902,0.077,0.107,8,2017,2,2,-0.259,0.966,0.958,0.0,0.74,0.355,0.623,0.987
4.91,0.095,0.059,8,2017,2,2,-0.259,0.966,0.958,0.167,0.715,0.354,0.631,0.988
4.911,0.11,0.13,8,2017,2,2,-0.259,0.966,0.958,0.333,0.694,0.348,0.644,0.988
4.912,0.077,0.119,8,2017,2,2,-0.259,0.966,0.958,0.5,0.66,0.34,0.657,0.989
4.911,0.073,0.13,8,2017,2,2,-0.259,0.966,0.958,0.667,0.626,0.33,0.673,0.988
4.909,0.062,0.119,8,2017,2,2,-0.259,0.966,0.958,0.833,0.599,0.321,0.686,0.988
4.906,0.062,0.122,8,2017,3,3,0.0,1.0,0.0,0.0,0.572,0.314,0.694,0.987
4.907,0.066,0.141,8,2017,3,3,0.0,1.0,0.0,0.167,0.554,0.307,0.703,0.988
4.91,0.069,0.152,8,2017,3,3,0.0,1.0,0.0,0.333,0.538,0.299,0.711,0.988
4.911,0.088,0.115,8,2017,3,3,0.0,1.0,0.0,0.5,0.511,0.297,0.711,0.988
4.91,0.051,0.133,8,2017,3,3,0.0,1.0,0.0,0.667,0.491,0.302,0.7,0.988
4.91,0.08,0.126,8,2017,3,3,0.0,1.0,0.0,0.833,0.473,0.3,0.696,0.988
4.906,0.051,0.104,8,2017,3,3,0.259,0.966,0.042,0.0,0.46,0.306,0.684,0.987
4.907,0.066,0.133,8,2017,3,3,0.259,0.966,0.042,0.167,0.435,0.306,0.677,0.988
4.909,0.044,0.115,8,2017,3,3,0.259,0.966,0.042,0.333,0.418,0.297,0.691,0.988
4.911,0.055,0.122,8,2017,3,3,0.259,0.966,0.042,0.5,0.405,0.289,0.693,0.988
4.911,0.069,0.119,8,2017,3,3,0.259,0.966,0.042,0.667,0.399,0.293,0.68,0.988
4.914,0.062,0.122,8,2017,3,3,0.259,0.966,0.042,0.833,0.392,0.292,0.679,0.989
4.908,0.066,0.148,8,2017,3,3,0.5,0.866,0.083,0.0,0.379,0.29,0.68,0.988
4.907,0.037,0.193,8,2017,3,3,0.5,0.866,0.083,0.167,0.363,0.286,0.689,0.988
4.911,0.044,0.122,8,2017,3,3,0.5,0.866,0.083,0.333,0.356,0.273,0.707,0.988
4.912,0.066,0.104,8,2017,3,3,0.5,0.866,0.083,0.5,0.34,0.266,0.714,0.989
4.908,0.037,0.104,8,2017,3,3,0.5,0.866,0.083,0.667,0.338,0.262,0.717,0.988
4.911,0.048,0.13,8,2017,3,3,0.5,0.866,0.083,0.833,0.33,0.26,0.72,0.988
4.908,0.059,0.17,8,2017,3,3,0.707,0.707,0.125,0.0,0.327,0.255,0.722,0.988
4.91,0.051,0.163,8,2017,3,3,0.707,0.707,0.125,0.167,0.334,0.251,0.731,0.988
4.911,0.051,0.137,8,2017,3,3,0.707,0.707,0.125,0.333,0.341,0.248,0.734,0.988
4.91,0.051,0.148,8,2017,3,3,0.707,0.707,0.125,0.5,0.346,0.246,0.736,0.988
4.911,0.084,0.119,8,2017,3,3,0.707,0.707,0.125,0.667,0.353,0.242,0.742,0.988
4.91,0.08,0.089,8,2017,3,3,0.707,0.707,0.125,0.833,0.367,0.241,0.745,0.988
4.912,0.069,0.111,8,2017,3,3,0.866,0.5,0.167,0.0,0.353,0.239,0.748,0.989
4.912,0.059,0.104,8,2017,3,3,0.866,0.5,0.167,0.167,0.344,0.236,0.755,0.989
4.912,0.073,0.093,8,2017,3,3,0.866,0.5,0.167,0.333,0.334,0.232,0.761,0.989
4.91,0.073,0.1,8,2017,3,3,0.866,0.5,0.167,0.5,0.324,0.228,0.768,0.988
4.912,0.073,0.152,8,2017,3,3,0.866,0.5,0.167,0.667,0.316,0.225,0.766,0.989
4.91,0.055,0.115,8,2017,3,3,0.866,0.5,0.167,0.833,0.295,0.227,0.766,0.988
4.912,0.066,0.1,8,2017,3,3,0.966,0.259,0.208,0.0,0.246,0.222,0.768,0.989
4.91,0.044,0.119,8,2017,3,3,0.966,0.259,0.208,0.167,0.22,0.216,0.773,0.988
4.909,0.073,0.141,8,2017,3,3,0.966,0.259,0.208,0.333,0.206,0.206,0.781,0.988
4.908,0.029,0.156,8,2017,3,3,0.966,0.259,0.208,0.5,0.195,0.205,0.782,0.988
4.909,0.066,0.152,8,2017,3,3,0.966,0.259,0.208,0.667,0.177,0.211,0.776,0.988
4.908,0.077,0.119,8,2017,3,3,0.966,0.259,0.208,0.833,0.177,0.217,0.771,0.988
4.913,0.091,0.141,8,2017,3,3,1.0,0.0,0.25,0.0,0.191,0.21,0.775,0.989
4.911,0.293,0.219,8,2017,3,3,1.0,0.0,0.25,0.167,0.203,0.205,0.779,0.988
4.911,1.346,1.056,8,2017,3,3,1.0,0.0,0.25,0.333,0.213,0.208,0.779,0.988
4.91,3.74,2.971,8,2017,3,3,1.0,0.0,0.25,0.5,0.219,0.208,0.775,0.988
4.912,8.15,6.51,8,2017,3,3,1.0,0.0,0.25,0.667,0.23,0.209,0.775,0.989
4.91,15.34,12.0,8,2017,3,3,1.0,0.0,0.25,0.833,0.248,0.204,0.774,0.988
4.914,29.46,22.68,8,2017,3,3,0.966,-0.259,0.292,0.0,0.26,0.193,0.777,0.989
4.913,62.56,50.19,8,2017,3,3,0.966,-0.259,0.292,0.167,0.277,0.192,0.78,0.989
4.91,92.5,75.1,8,2017,3,3,0.966,-0.259,0.292,0.333,0.288,0.203,0.773,0.988
4.915,118.3,96.4,8,2017,3,3,0.966,-0.259,0.292,0.5,0.31,0.213,0.761,0.989
4.911,147.5,120.4,8,2017,3,3,0.966,-0.259,0.292,0.667,0.321,0.218,0.758,0.988
4.91,177.4,144.8,8,2017,3,3,0.966,-0.259,0.292,0.833,0.341,0.219,0.752,0.988
4.91,207.8,161.1,8,2017,3,3,0.866,-0.5,0.333,0.0,0.364,0.227,0.743,0.988
4.913,238.3,134.6,8,2017,3,3,0.866,-0.5,0.333,0.167,0.387,0.237,0.739,0.989
4.908,269.0,104.4,8,2017,3,3,0.866,-0.5,0.333,0.333,0.404,0.241,0.736,0.988
4.911,302.4,96.8,8,2017,3,3,0.866,-0.5,0.333,0.5,0.423,0.253,0.734,0.988
4.912,334.7,97.3,8,2017,3,3,0.866,-0.5,0.333,0.667,0.432,0.282,0.72,0.989
4.909,366.3,98.2,8,2017,3,3,0.866,-0.5,0.333,0.833,0.451,0.311,0.689,0.988
4.912,397.9,99.2,8,2017,3,3,0.707,-0.707,0.375,0.0,0.474,0.336,0.654,0.989
4.907,428.7,99.8,8,2017,3,3,0.707,-0.707,0.375,0.167,0.506,0.356,0.624,0.988
4.909,460.2,100.2,8,2017,3,3,0.707,-0.707,0.375,0.333,0.53,0.381,0.606,0.988
4.908,489.6,100.4,8,2017,3,3,0.707,-0.707,0.375,0.5,0.554,0.393,0.591,0.988
4.906,516.3,100.4,8,2017,3,3,0.707,-0.707,0.375,0.667,0.564,0.404,0.583,0.987
4.905,546.8,100.5,8,2017,3,3,0.707,-0.707,0.375,0.833,0.575,0.425,0.565,0.987
4.906,573.9,101.4,8,2017,3,3,0.5,-0.866,0.417,0.0,0.603,0.438,0.557,0.987
4.905,597.3,101.9,8,2017,3,3,0.5,-0.866,0.417,0.167,0.621,0.466,0.552,0.987
4.906,620.3,103.0,8,2017,3,3,0.5,-0.866,0.417,0.333,0.633,0.504,0.528,0.987
4.906,643.5,104.6,8,2017,3,3,0.5,-0.866,0.417,0.5,0.659,0.523,0.519,0.987
4.907,665.3,105.2,8,2017,3,3,0.5,-0.866,0.417,0.667,0.676,0.552,0.51,0.988
4.907,687.3,106.0,8,2017,3,3,0.5,-0.866,0.417,0.833,0.675,0.567,0.493,0.988
4.905,704.0,106.8,8,2017,3,3,0.259,-0.966,0.458,0.0,0.689,0.602,0.474,0.987
4.906,718.0,106.5,8,2017,3,3,0.259,-0.966,0.458,0.167,0.687,0.615,0.463,0.987
4.907,735.0,107.0,8,2017,3,3,0.259,-0.966,0.458,0.333,0.699,0.633,0.45,0.988
4.904,751.0,106.0,8,2017,3,3,0.259,-0.966,0.458,0.5,0.712,0.659,0.443,0.987
4.903,767.0,104.7,8,2017,3,3,0.259,-0.966,0.458,0.667,0.721,0.684,0.42,0.987
4.905,779.0,104.1,8,2017,3,3,0.259,-0.966,0.458,0.833,0.73,0.7,0.403,0.987
4.904,788.0,104.7,8,2017,3,3,0.0,-1.0,0.5,0.0,0.707,0.691,0.469,0.987
4.906,794.0,105.7,8,2017,3,3,0.0,-1.0,0.5,0.167,0.536,0.615,0.5,0.987
4.908,804.0,105.6,8,2017,3,3,0.0,-1.0,0.5,0.333,0.536,0.615,0.506,0.988
4.905,811.0,105.0,8,2017,3,3,0.0,-1.0,0.5,0.5,0.536,0.619,0.502,0.987
4.906,817.0,104.9,8,2017,3,3,0.0,-1.0,0.5,0.667,0.564,0.6,0.513,0.987
4.902,821.0,104.2,8,2017,3,3,0.0,-1.0,0.5,0.833,0.665,0.604,0.511,0.987
4.903,825.0,103.5,8,2017,3,3,-0.259,-0.966,0.542,0.0,0.68,0.602,0.511,0.987
4.904,827.0,103.0,8,2017,3,3,-0.259,-0.966,0.542,0.167,0.678,0.605,0.504,0.987
4.907,825.0,103.0,8,2017,3,3,-0.259,-0.966,0.542,0.333,0.685,0.602,0.494,0.988
4.904,823.0,103.4,8,2017,3,3,-0.259,-0.966,0.542,0.5,0.691,0.605,0.503,0.987
4.905,820.0,104.0,8,2017,3,3,-0.259,-0.966,0.542,0.667,0.681,0.617,0.503,0.987
4.907,814.0,104.7,8,2017,3,3,-0.259,-0.966,0.542,0.833,0.68,0.613,0.493,0.988
4.906,808.0,104.8,8,2017,3,3,-0.5,-0.866,0.583,0.0,0.668,0.608,0.483,0.987
4.905,799.0,105.6,8,2017,3,3,-0.5,-0.866,0.583,0.167,0.675,0.62,0.484,0.987
4.905,790.0,106.4,8,2017,3,3,-0.5,-0.866,0.583,0.333,0.676,0.609,0.483,0.987
4.905,780.0,107.5,8,2017,3,3,-0.5,-0.866,0.583,0.5,0.677,0.611,0.475,0.987
4.905,768.0,109.0,8,2017,3,3,-0.5,-0.866,0.583,0.667,0.677,0.616,0.467,0.987
4.905,754.0,110.1,8,2017,3,3,-0.5,-0.866,0.583,0.833,0.661,0.621,0.45,0.987
4.904,740.0,111.3,8,2017,3,3,-0.707,-0.707,0.625,0.0,0.654,0.633,0.448,0.987
4.905,725.0,111.9,8,2017,3,3,-0.707,-0.707,0.625,0.167,0.656,0.63,0.436,0.987
4.904,708.0,112.9,8,2017,3,3,-0.707,-0.707,0.625,0.333,0.648,0.64,0.423,0.987
4.905,688.9,114.2,8,2017,3,3,-0.707,-0.707,0.625,0.5,0.642,0.648,0.422,0.987
4.905,668.7,115.9,8,2017,3,3,-0.707,-0.707,0.625,0.667,0.629,0.646,0.42,0.987
4.904,648.5,117.4,8,2017,3,3,-0.707,-0.707,0.625,0.833,0.62,0.642,0.415,0.987
4.906,626.1,118.2,8,2017,3,3,-0.866,-0.5,0.667,0.0,0.622,0.65,0.42,0.987
4.906,602.4,118.7,8,2017,3,3,-0.866,-0.5,0.667,0.167,0.619,0.657,0.417,0.987
4.905,585.5,119.8,8,2017,3,3,-0.866,-0.5,0.667,0.333,0.605,0.66,0.416,0.987
4.905,556.6,124.4,8,2017,3,3,-0.866,-0.5,0.667,0.5,0.6,0.665,0.413,0.987
4.906,531.0,149.5,8,2017,3,3,-0.866,-0.5,0.667,0.667,0.595,0.669,0.408,0.987
4.907,505.7,250.7,8,2017,3,3,-0.866,-0.5,0.667,0.833,0.612,0.667,0.407,0.988
4.905,471.5,391.5,8,2017,3,3,-0.966,-0.259,0.708,0.0,0.615,0.67,0.408,0.987
4.904,455.3,435.5,8,2017,3,3,-0.966,-0.259,0.708,0.167,0.61,0.675,0.407,0.987
4.904,423.8,415.0,8,2017,3,3,-0.966,-0.259,0.708,0.333,0.615,0.662,0.41,0.987
4.903,393.0,387.0,8,2017,3,3,-0.966,-0.259,0.708,0.5,0.615,0.669,0.408,0.987
4.903,364.8,361.4,8,2017,3,3,-0.966,-0.259,0.708,0.667,0.61,0.667,0.41,0.987
4.903,335.3,333.6,8,2017,3,3,-0.966,-0.259,0.708,0.833,0.59,0.66,0.412,0.987
4.904,306.2,305.8,8,2017,3,3,-1.0,-0.0,0.75,0.0,0.579,0.663,0.409,0.987
4.907,277.3,277.2,8,2017,3,3,-1.0,-0.0,0.75,0.167,0.579,0.677,0.404,0.988
4.907,248.1,248.2,8,2017,3,3,-1.0,-0.0,0.75,0.333,0.594,0.67,0.403,0.988
4.904,217.6,217.8,8,2017,3,3,-1.0,-0.0,0.75,0.5,0.605,0.664,0.408,0.987
4.906,188.2,188.2,8,2017,3,3,-1.0,-0.0,0.75,0.667,0.603,0.662,0.405,0.987
4.907,162.0,161.6,8,2017,3,3,-1.0,-0.0,0.75,0.833,0.616,0.655,0.408,0.988
4.904,135.7,134.5,8,2017,3,3,-0.966,0.259,0.792,0.0,0.633,0.663,0.409,0.987
4.904,110.4,108.4,8,2017,3,3,-0.966,0.259,0.792,0.167,0.664,0.658,0.408,0.987
4.904,87.1,84.5,8,2017,3,3,-0.966,0.259,0.792,0.333,0.726,0.657,0.406,0.987
4.905,66.03,62.75,8,2017,3,3,-0.966,0.259,0.792,0.5,0.825,0.658,0.408,0.987
4.904,47.63,44.19,8,2017,3,3,-0.966,0.259,0.792,0.667,0.878,0.659,0.41,0.987
4.903,31.61,28.41,8,2017,3,3,-0.966,0.259,0.792,0.833,0.899,0.646,0.413,0.987
4.905,18.37,16.07,8,2017,3,3,-0.866,0.5,0.833,0.0,0.902,0.632,0.426,0.987
4.903,8.88,7.61,8,2017,3,3,-0.866,0.5,0.833,0.167,0.914,0.616,0.44,0.987
4.906,3.397,2.794,8,2017,3,3,-0.866,0.5,0.833,0.333,0.925,0.609,0.458,0.987
4.905,1.024,0.926,8,2017,3,3,-0.866,0.5,0.833,0.5,0.922,0.602,0.465,0.987
4.907,0.241,0.167,8,2017,3,3,-0.866,0.5,0.833,0.667,0.919,0.596,0.475,0.988
4.908,0.099,0.085,8,2017,3,3,-0.866,0.5,0.833,0.833,0.908,0.579,0.521,0.988
4.903,0.088,0.107,8,2017,3,3,-0.707,0.707,0.875,0.0,0.888,0.544,0.544,0.987
4.906,0.106,0.078,8,2017,3,3,-0.707,0.707,0.875,0.167,0.884,0.527,0.567,0.987
4.908,0.11,0.063,8,2017,3,3,-0.707,0.707,0.875,0.333,0.88,0.504,0.591,0.988
4.903,0.121,0.074,8,2017,3,3,-0.707,0.707,0.875,0.5,0.87,0.484,0.606,0.987
4.903,0.088,0.07,8,2017,3,3,-0.707,0.707,0.875,0.667,0.862,0.465,0.622,0.987
4.906,0.102,0.07,8,2017,3,3,-0.707,0.707,0.875,0.833,0.838,0.449,0.632,0.987
4.902,0.106,0.074,8,2017,3,3,-0.5,0.866,0.917,0.0,0.833,0.44,0.635,0.987
4.904,0.132,0.044,8,2017,3,3,-0.5,0.866,0.917,0.167,0.82,0.43,0.637,0.987
4.907,0.095,0.115,8,2017,3,3,-0.5,0.866,0.917,0.333,0.809,0.421,0.639,0.988
4.906,0.091,0.089,8,2017,3,3,-0.5,0.866,0.917,0.5,0.795,0.415,0.637,0.987
4.905,0.106,0.078,8,2017,3,3,-0.5,0.866,0.917,0.667,0.77,0.418,0.635,0.987
4.907,0.099,0.067,8,2017,3,3,-0.5,0.866,0.917,0.833,0.748,0.426,0.635,0.988
4.902,0.095,0.074,8,2017,3,3,-0.259,0.966,0.958,0.0,0.727,0.45,0.635,0.987
4.901,0.091,0.1,8,2017,3,3,-0.259,0.966,0.958,0.167,0.706,0.443,0.645,0.986
4.905,0.106,0.059,8,2017,3,3,-0.259,0.966,0.958,0.333,0.671,0.458,0.636,0.987
4.905,0.095,0.1,8,2017,3,3,-0.259,0.966,0.958,0.5,0.653,0.467,0.568,0.987
4.909,0.113,0.063,8,2017,3,3,-0.259,0.966,0.958,0.667,0.635,0.469,0.5,0.988
4.907,0.11,0.096,8,2017,3,3,-0.259,0.966,0.958,0.833,0.6,0.481,0.484,0.988
4.901,0.088,0.078,8,2017,4,4,0.0,1.0,0.0,0.0,0.579,0.489,0.465,0.986
4.902,0.084,0.1,8,2017,4,4,0.0,1.0,0.0,0.167,0.558,0.476,0.466,0.987
4.906,0.099,0.078,8,2017,4,4,0.0,1.0,0.0,0.333,0.531,0.48,0.464,0.987
4.903,0.088,0.119,8,2017,4,4,0.0,1.0,0.0,0.5,0.517,0.478,0.456,0.987
4.905,0.102,0.078,8,2017,4,4,0.0,1.0,0.0,0.667,0.477,0.468,0.459,0.987
4.904,0.113,0.096,8,2017,4,4,0.0,1.0,0.0,0.833,0.457,0.461,0.46,0.987
4.9,0.091,0.1,8,2017,4,4,0.259,0.966,0.042,0.0,0.437,0.462,0.457,0.986
4.904,0.106,0.078,8,2017,4,4,0.259,0.966,0.042,0.167,0.43,0.455,0.458,0.987
4.904,0.095,0.093,8,2017,4,4,0.259,0.966,0.042,0.333,0.415,0.451,0.461,0.987
4.904,0.088,0.089,8,2017,4,4,0.259,0.966,0.042,0.5,0.396,0.446,0.463,0.987
4.907,0.088,0.096,8,2017,4,4,0.259,0.966,0.042,0.667,0.387,0.443,0.463,0.988
4.906,0.095,0.111,8,2017,4,4,0.259,0.966,0.042,0.833,0.376,0.443,0.442,0.987
4.902,0.117,0.074,8,2017,4,4,0.5,0.866,0.083,0.0,0.366,0.439,0.436,0.987
4.904,0.08,0.096,8,2017,4,4,0.5,0.866,0.083,0.167,0.36,0.426,0.444,0.987
4.903,0.077,0.126,8,2017,4,4,0.5,0.866,0.083,0.333,0.357,0.411,0.458,0.987
4.906,0.106,0.111,8,2017,4,4,0.5,0.866,0.083,0.5,0.351,0.404,0.46,0.987
4.902,0.102,0.115,8,2017,4,4,0.5,0.866,0.083,0.667,0.341,0.402,0.458,0.987
4.904,0.077,0.133,8,2017,4,4,0.5,0.866,0.083,0.833,0.338,0.398,0.465,0.987
4.903,0.11,0.133,8,2017,4,4,0.707,0.707,0.125,0.0,0.331,0.397,0.47,0.987
4.906,0.113,0.063,8,2017,4,4,0.707,0.707,0.125,0.167,0.325,0.397,0.481,0.987
4.905,0.091,0.074,8,2017,4,4,0.707,0.707,0.125,0.333,0.314,0.387,0.49,0.987
4.906,0.106,0.093,8,2017,4,4,0.707,0.707,0.125,0.5,0.319,0.374,0.492,0.987
4.905,0.091,0.093,8,2017,4,4,0.707,0.707,0.125,0.667,0.327,0.367,0.501,0.987
4.904,0.095,0.122,8,2017,4,4,0.707,0.707,0.125,0.833,0.346,0.347,0.52,0.987
4.904,0.091,0.1,8,2017,4,4,0.866,0.5,0.167,0.0,0.339,0.329,0.529,0.987
4.905,0.102,0.085,8,2017,4,4,0.866,0.5,0.167,0.167,0.325,0.318,0.543,0.987
4.903,0.117,0.085,8,2017,4,4,0.866,0.5,0.167,0.333,0.317,0.322,0.553,0.987
4.903,0.095,0.107,8,2017,4,4,0.866,0.5,0.167,0.5,0.317,0.328,0.556,0.987
4.902,0.106,0.104,8,2017,4,4,0.866,0.5,0.167,0.667,0.309,0.313,0.563,0.987
4.903,0.091,0.122,8,2017,4,4,0.866,0.5,0.167,0.833,0.273,0.31,0.557,0.987
4.904,0.11,0.052,8,2017,4,4,0.966,0.259,0.208,0.0,0.236,0.309,0.552,0.987
4.905,0.099,0.107,8,2017,4,4,0.966,0.259,0.208,0.167,0.208,0.299,0.576,0.987
4.902,0.102,0.059,8,2017,4,4,0.966,0.259,0.208,0.333,0.196,0.272,0.585,0.987
4.903,0.124,0.067,8,2017,4,4,0.966,0.259,0.208,0.5,0.185,0.266,0.59,0.987
4.902,0.084,0.122,8,2017,4,4,0.966,0.259,0.208,0.667,0.174,0.277,0.59,0.987
4.904,0.117,0.059,8,2017,4,4,0.966,0.259,0.208,0.833,0.175,0.279,0.58,0.987
4.905,0.088,0.122,8,2017,4,4,1.0,0.0,0.25,0.0,0.178,0.279,0.573,0.987
4.902,0.347,0.259,8,2017,4,4,1.0,0.0,0.25,0.167,0.187,0.273,0.578,0.987
4.902,1.371,1.097,8,2017,4,4,1.0,0.0,0.25,0.333,0.191,0.248,0.597,0.987
4.903,3.645,2.934,8,2017,4,4,1.0,0.0,0.25,0.5,0.201,0.24,0.602,0.987
4.903,7.59,6.325,8,2017,4,4,1.0,0.0,0.25,0.667,0.21,0.242,0.608,0.987
4.903,13.38,10.7,8,2017,4,4,1.0,0.0,0.25,0.833,0.213,0.249,0.613,0.987
4.905,23.99,18.51,8,2017,4,4,0.966,-0.259,0.292,0.0,0.238,0.253,0.615,0.987
4.903,44.9,34.89,8,2017,4,4,0.966,-0.259,0.292,0.167,0.256,0.263,0.625,0.987
4.903,77.2,58.49,8,2017,4,4,0.966,-0.259,0.292,0.333,0.277,0.269,0.627,0.987
4.902,110.8,83.3,8,2017,4,4,0.966,-0.259,0.292,0.5,0.29,0.253,0.616,0.987
4.903,136.3,103.7,8,2017,4,4,0.966,-0.259,0.292,0.667,0.297,0.252,0.615,0.987
4.903,149.4,110.1,8,2017,4,4,0.966,-0.259,0.292,0.833,0.324,0.262,0.612,0.987
4.905,191.3,140.8,8,2017,4,4,0.866,-0.5,0.333,0.0,0.345,0.287,0.605,0.987
4.905,186.0,126.0,8,2017,4,4,0.866,-0.5,0.333,0.167,0.372,0.321,0.6,0.987
4.902,171.6,121.6,8,2017,4,4,0.866,-0.5,0.333,0.333,0.388,0.327,0.595,0.987
4.902,209.2,135.7,8,2017,4,4,0.866,-0.5,0.333,0.5,0.402,0.34,0.606,0.987
4.904,215.2,147.4,8,2017,4,4,0.866,-0.5,0.333,0.667,0.421,0.382,0.636,0.987
4.904,274.1,161.2,8,2017,4,4,0.866,-0.5,0.333,0.833,0.439,0.418,0.692,0.987
4.906,303.4,170.1,8,2017,4,4,0.707,-0.707,0.375,0.0,0.461,0.421,0.727,0.987
4.907,327.5,178.7,8,2017,4,4,0.707,-0.707,0.375,0.167,0.472,0.412,0.75,0.988
4.906,356.6,190.3,8,2017,4,4,0.707,-0.707,0.375,0.333,0.497,0.426,0.761,0.987
4.906,385.8,204.7,8,2017,4,4,0.707,-0.707,0.375,0.5,0.524,0.442,0.752,0.987
4.906,421.0,215.8,8,2017,4,4,0.707,-0.707,0.375,0.667,0.544,0.459,0.741,0.987
4.907,453.4,224.5,8,2017,4,4,0.707,-0.707,0.375,0.833,0.56,0.472,0.728,0.988
4.905,475.4,229.9,8,2017,4,4,0.5,-0.866,0.417,0.0,0.571,0.471,0.726,0.987
4.906,496.6,235.7,8,2017,4,4,0.5,-0.866,0.417,0.167,0.587,0.477,0.726,0.987
4.905,513.4,243.8,8,2017,4,4,0.5,-0.866,0.417,0.333,0.608,0.482,0.734,0.987
4.905,512.7,250.2,8,2017,4,4,0.5,-0.866,0.417,0.5,0.617,0.479,0.745,0.987
4.907,535.1,251.5,8,2017,4,4,0.5,-0.866,0.417,0.667,0.64,0.474,0.766,0.988
4.909,559.3,251.5,8,2017,4,4,0.5,-0.866,0.417,0.833,0.654,0.471,0.769,0.988
4.908,572.2,251.6,8,2017,4,4,0.259,-0.966,0.458,0.0,0.669,0.469,0.774,0.988
4.908,600.6,256.5,8,2017,4,4,0.259,-0.966,0.458,0.167,0.681,0.469,0.78,0.988
4.905,572.9,261.3,8,2017,4,4,0.259,-0.966,0.458,0.333,0.691,0.482,0.784,0.987
4.906,543.7,264.8,8,2017,4,4,0.259,-0.966,0.458,0.5,0.693,0.484,0.761,0.987
4.906,653.2,294.6,8,2017,4,4,0.259,-0.966,0.458,0.667,0.695,0.494,0.757,0.987
4.906,500.8,288.1,8,2017,4,4,0.259,-0.966,0.458,0.833,0.695,0.498,0.753,0.987
4.905,590.1,320.5,8,2017,4,4,0.0,-1.0,0.5,0.0,0.683,0.5,0.76,0.987
4.905,636.5,333.2,8,2017,4,4,0.0,-1.0,0.5,0.167,0.666,0.506,0.749,0.987
4.904,597.8,329.6,8,2017,4,4,0.0,-1.0,0.5,0.333,0.67,0.507,0.745,0.987
4.903,505.3,319.4,8,2017,4,4,0.0,-1.0,0.5,0.5,0.659,0.504,0.748,0.987
4.906,409.7,293.9,8,2017,4,4,0.0,-1.0,0.5,0.667,0.647,0.498,0.753,0.987
4.906,434.3,295.7,8,2017,4,4,0.0,-1.0,0.5,0.833,0.628,0.486,0.769,0.987
4.904,502.6,335.5,8,2017,4,4,-0.259,-0.966,0.542,0.0,0.627,0.474,0.78,0.987
4.904,526.0,330.3,8,2017,4,4,-0.259,-0.966,0.542,0.167,0.638,0.467,0.78,0.987
4.903,475.8,310.2,8,2017,4,4,-0.259,-0.966,0.542,0.333,0.651,0.473,0.769,0.987
